pathway	10918.38802.R1.fastq.gz	10918.38895.R1.fastq.gz	10918.38896.R1.fastq.gz	10918.38899.R1.fastq.gz	10918.38903.R1.fastq.gz	10918.39015.R1.fastq.gz	10918.39024.R1.fastq.gz	10918.39025.R1.fastq.gz	10918.39027.R1.fastq.gz	10918.39028.R1.fastq.gz	10918.39029.R1.fastq.gz	10918.39125.R1.fastq.gz	10918.39127.R1.fastq.gz	10918.39130.R1.fastq.gz	10918.39136.R1.fastq.gz
PWY-6545	1513.6808713881735	14082.7039126957	1689.0879373463317	1978.7173468584167	1795.1312544088116	166.6828746182889	2732.0124080950354	152.74330931922205	532.2868071392703	283.0296923780851	1564.9814544554556	282.84651010416377	201.22901793668464	94.0401866907792	40.42244936527266
PWY-6562	64.62210340555393	731.0864924154059	98.47415219196822	2160.655130371759	145.60195118358482	937.3432014813483	23.526326766969866	34.215227726184466	1232.6335462148536	428.92145424631957	789.3146052292939	120.94190779814099	35.170244450595185	142.24355646304892	2244.2450607966225
PWY-6572	231.85493190521302	35.131932846971964	27.219256267985184	0.0	0.0	0.0	0.0	2764.4542106747735	11.978861095390707	17.960888459681314	1688.5336945479173	113.58850601017406	9385.620648751761	4629.802285833091	68.21705426356588
PWY-6588	1076.7498975749372	6372.833479076199	5670.877957931774	5240.847687976555	3605.9358732190785	6371.078602016966	10999.072198081847	2895.464315832457	3277.3310986808115	156.98606281581513	12014.920503148343	218.81165225440583	5599.91037800501	3431.8620722908418	2780.605869432152
PWY-6590	652.3094421359705	6107.948694471516	1853.4499224164942	4093.402884142273	2466.4109184274184	43.331117341020594	991.6056788245113	895.4676702115681	188.96949441525848	503.29081499503155	3615.528822892348	267.7977266753507	2365.172830323831	35.77437141005077	225.24121306029704
PWY-6608	2024.5387815482536	10043.721720786663	4750.586748539504	11232.947747693897	7642.243704276536	8995.938250999803	22858.729167986512	5012.348262240404	6817.9215243370345	3832.4668553872552	12685.924596267052	580.6443365498868	19756.609777049056	5646.344444662429	8178.4725149016895
PWY-6609	6834.818342468607	27926.558532128223	4358.594798109483	19321.43998938348	8616.58182309538	8419.670624212698	25648.045201806643	6187.785349246182	9286.82086536911	4604.691975534932	10797.519705579785	3309.965244113075	24952.574093631833	7187.6636117668295	7647.998915414906
PWY-6612	7349.519911954413	33418.7297990074	10607.230835946062	22901.852578931615	13833.454700346529	11970.739830038887	11179.598613289065	8574.855022517702	12208.913462355886	5873.649863051435	18244.086399523203	5274.5199428544065	28234.831511696175	13595.107144542126	15842.429973078075
PWY-6628	32758.2044098352	32725.874007064656	21037.17723165249	16004.476985369805	19319.078872796177	14004.1822943241	15515.584078942611	8997.925951156532	9563.703508515497	22860.78321783385	21295.113961351308	10027.43088994157	28752.549054904845	16964.21069428715	24071.335900104204
PWY-6629	2544.8754611473496	9735.100350143515	10364.545899205568	10542.319036551073	5986.864404712142	11885.66201518936	17234.400726215397	6356.1624172298125	6586.871206082896	71.81116863412592	17018.9989517828	372.1158708541814	2437.883365233969	7823.878902925558	6999.4241329677725
PWY-6630	32751.586452785876	32715.016015673915	21030.2988281529	15818.457444963768	18886.474261236497	14002.784411136365	15559.280448624044	8996.057322240851	9250.211409865891	22856.064092317298	21243.891843988124	10025.21875953642	27748.67598226766	16962.75095780795	23723.92291009572
PWY-6690	248.9454545454545	1146.7636363636364	1727.1272727272726	1586.8363636363638	773.8909090909091	3436.581818181818	4571.127272727273	1105.3090909090909	1089.1636363636362	7.82608695652174	4577.236363636363	18.32727272727273	236.5090909090909	1131.9272727272728	928.4776755018298
PWY-6700	19227.944456307312	36055.4085821629	8452.103397353665	20616.657819701497	10971.012324672289	6355.891493083089	18210.842389907368	4680.508757292648	10161.902344011665	7903.650132737049	13442.678142895074	2854.8532314348313	27216.192908550318	12600.855687297084	12444.694213030178
PWY-6703	16405.555181121512	31119.766962287304	6853.285559304796	18873.05260108931	9561.506477757865	5007.552359242032	7392.1614898668895	3074.581823416825	8830.925221610814	6300.121305138024	11405.385086670634	2216.5560983281916	21507.23427442857	10301.237338028313	10511.402956646903
PWY-6708	396.9063719016004	2565.5594528119505	2308.2240763003433	4242.685029917191	6728.25329214306	4580.247138082119	5227.554394742844	1431.1149522089797	2801.760808581796	716.968266048973	6571.657213969655	179.22100788244188	352.83614102214267	1607.4743535325813	6682.253837579053
PWY-6728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.81470320614548	0.0	0.0	0.0	37.342623125421305	0.0	0.0	0.0
PWY-6737	30319.78005540839	47391.78400319294	29105.36649485573	35780.53620759453	19605.07171578395	25383.961992058812	16397.84887620801	24535.725496937997	13397.443227859576	39350.96223640732	29948.125914275945	34370.638562196335	50704.32341093707	26443.623474416265	30140.434759570988
PWY-6749	0.0	4158.551833389188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.997255694462563	23.98755207385202	0.0	11.997126455124617
PWY-6876	2.839825190148675	266.99887467470086	0.0	0.0	0.0	0.8399480050001447	51.905086170105015	41.95312910674544	2.839526005572134	14.7875556576954	2.799749477484122	0.0	0.0	2.6596376572717735	105.8973163781011
PWY-6891	22247.42126796034	21173.689770490964	11840.508779518395	6566.518080196693	13218.172364545106	6536.859582423194	5806.931137875749	3356.8725423384144	4362.361942025606	10400.300597494766	12890.3457939458	3156.9489802214953	10331.486147902539	10077.072859630181	12857.160606030868
PWY-6892	31477.340039651746	42839.71250775812	18286.777534956407	23538.20078431672	17024.881610894692	9337.516826841085	7181.00856562298	8494.182999477289	7356.95282419766	19819.088059732934	20986.816055017916	7724.954240911349	27422.131562107363	19518.734094982352	18557.655050005564
PWY-6895	22875.251875338592	33617.69338930095	10020.660088570936	15495.373922602017	12282.327982389827	6060.352861628977	7007.164524563036	3838.1291977502183	7275.256617872458	9169.959303969103	13955.32331156459	2947.7114192543163	21450.9577439622	12966.341295800241	12500.716704711194
PWY-6897	32673.001006809543	37843.621578409075	15191.294013691908	23027.684665257853	15641.699819983914	9022.451385931587	20905.187944874808	6102.782633366203	9342.93023122535	15057.840124815833	19592.325968758058	5540.824752778777	29913.932508601953	16878.55046655667	17151.68406855551
PWY-6901	9292.854289566043	35582.46818469539	11933.052255714085	24068.96483196132	16186.671877310857	15427.981527680206	23969.616955323174	9826.907001507954	10157.673063993812	4214.471682216449	19256.44341100776	3319.2165964969954	34150.927930680344	15283.340480099325	15517.356224949943
PWY-6906	0.0	0.0	0.0	0.0	0.0	0.0	2302.1181507851757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	5841.5523361235	38142.24857744904	6692.945443488785	29019.507248518268	12880.29141326607	9433.374737929638	9118.433444299772	7946.229245326193	12250.149714883499	2744.337590152429	18323.991477560157	3120.5877041503004	40124.24742448741	16778.091506228306	12832.168879726923
PWY-7003	295.11483751058597	3761.2657353557515	1166.2406629927477	169.7250586304225	1026.2327838188369	536.1903628371623	8277.870113816864	3306.5342467924215	821.64602875738	380.5488220409242	89.62501516723972	588.5829380721597	1205.2294840195163	576.756899568859	3171.3890434310683
PWY-7007	3.9899815869311492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9983025671247336	0.0	0.0	0.0	3.9929899623240286	0.0	0.0
PWY-7013	39597.757146722244	37030.18810274362	21728.285493498555	3204.9874966278494	17207.278379030544	3128.964079576436	1295.1197173469975	3289.023209705738	4988.693233874213	24211.35067971658	15324.509075281987	7243.182969083826	13553.720070155316	18807.383396594123	19091.128676963406
PWY-7090	0.0	0.0	0.0	6.500136162424037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.595990829082287	0.0	0.0
PWY-7094	187.68115364993005	0.0	0.0	191.9090799548734	8.037133159327942	0.0	0.0	630.4494796360885	94.81647656952117	201.20535759380664	256.77142252388774	28.695813402195725	17.876635422851173	0.0	5563.015718902489
PWY-7111	36659.16911300193	48584.502474969595	31630.855882325282	34955.032617084136	25678.52195776581	26599.866893664213	37058.61206763417	21505.735558755925	15777.909219689564	42669.093455988994	33336.16734198242	34213.78899883037	45657.19462587994	23882.065384861187	35591.56026880436
PWY-7159	1.1991623323457443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.40968686506901	0.0	0.0	0.0	0.0	0.0
PWY-7184	24801.912037205053	32046.75161477451	12246.045861152532	18537.440704257708	14183.370105694428	10179.429448180561	8330.93799410247	7100.391768061777	8565.606704981516	11296.937874298928	16225.407824779266	5253.470502954692	24805.88513267291	14630.326384842372	15792.877806449478
PWY-7187	27176.50995620857	31896.52708580751	22413.330770353794	18632.232236411513	16655.354893540094	18715.831141192568	12470.158556527755	15685.374432795694	8903.006902246214	30473.4492463695	20134.97682391993	25709.941888900914	26556.311646985127	15551.663457252465	23644.735673106417
PWY-7196	9785.108315594935	39297.49752238936	6340.12970551026	22406.64388546338	10477.645277467409	8262.178096664782	10399.512115712834	5549.776554911594	10695.490784110445	4650.099702837899	13247.618753233415	3235.7096481003937	25847.269466807702	12283.30778121313	10050.683187210125
PWY-7197	19737.510354304606	32255.995795811745	8783.489530453722	16872.5453365191	11034.430589675434	7648.125611194319	7399.903422267019	4950.767897227123	9217.149975336888	7966.893098964689	12945.241288814765	3515.553171863789	19692.882891144818	11270.356795710526	11731.968313861664
PWY-7198	55.91176123357381	716.191923904573	0.0	48.90661756828573	73.23382111865328	20.97050764854152	2295.1660976126577	0.0	419.01044652672044	48.8582930176416	10.495266057194943	0.0	0.0	6.997613022155134	0.0
PWY-7199	6879.658136014245	29739.218524653283	4709.434329295323	18457.64618852689	8823.641155624831	6356.883784053586	20598.324753949684	4390.904536663352	4496.8086385995175	2771.7951344843577	9809.71115896844	2363.2514300312087	13409.386139574586	8560.60504722125	7954.068092087542
PWY-7200	8978.079953689901	27943.656691302793	5674.41599394715	16498.24621156717	9506.767736265561	7180.276601430088	10162.061172509706	4643.734086458699	5204.384433984784	3615.800429476839	10892.89658961845	2699.0352686264837	14646.987001704607	9373.07317649692	9157.950365196397
PWY-7208	39445.90835943255	47459.89857995817	26736.007548236514	28068.245029860365	20705.5174141952	21369.92592477844	27576.257489372478	18045.94559050014	14235.647550069969	34800.97523719168	25766.198606484664	27706.921127685648	41708.440074300765	22142.62464955821	28309.524276606284
PWY-7210	79.78816932541149	1012.4637790344051	0.0	69.77417434674706	104.36653385392053	29.92522319241979	2839.4841700294646	0.0	584.3446870034188	69.62688950982485	14.988519609614967	0.0	0.0	9.994237577850456	0.0
PWY-7211	2913.3235858496755	9932.222634338326	8272.247711109596	15662.164597473651	13690.416745342496	10542.418604725568	9928.981111680261	7079.998106953981	9214.587962454874	3696.767186101121	16229.709778994615	1752.7060937184046	17275.944252834193	11792.716451939992	15078.62934253815
PWY-7219	37078.66929698817	45843.56574149595	27590.75790804358	29378.47829701488	21001.46762403445	22235.82097508239	25492.277278080175	19204.055015264687	14077.23161090053	36436.385925676885	26407.31421859405	30216.71893798933	44021.49088322241	22058.859313329354	28758.33309481937
PWY-722	0.0	0.0	0.0	0.0	24.458793854620495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2587.0184358346532
PWY-7220	39112.32670872436	49898.35007616334	29394.834270049105	29263.309342333298	22890.074390863127	25641.43387499288	37372.872123868176	20162.36729336165	15993.960270072022	40113.940897962275	30504.589140307617	31732.30344399444	41525.67656037722	22834.830687172536	31376.73988291281
PWY-7221	35239.88676169187	40562.57800714801	26831.717340596293	27636.41223917727	21441.966167965034	21811.489074433353	21608.19876589243	19115.012888236903	12329.903752450267	35906.199430030756	25232.082136498288	30013.54273007043	43553.92817013947	21257.452650850173	29020.28570906995
PWY-7222	39112.32670872436	49898.35007616334	29394.834270049105	29263.309342333298	22890.074390863127	25641.43387499288	37372.872123868176	20162.36729336165	15993.960270072022	40113.940897962275	30504.589140307617	31732.30344399444	41525.67656037722	22834.830687172536	31376.73988291281
PWY-7228	27599.893491452167	38976.6240896039	14561.964207413264	23874.170933689806	16479.281004918554	12131.7623213625	9914.393893835017	8687.293649488733	11006.874777926561	13929.798604525402	18765.054133194644	6705.460726935917	31277.972756692096	16812.450085747878	18638.853908015015
PWY-7229	38963.81455599773	47954.84996747983	29168.26629460644	30026.5846890695	22498.029605172815	24047.605881407573	29027.43552601668	20182.008941610155	14698.038234540498	38707.25528043314	28507.97997407335	31713.661639296915	43963.865820221275	22998.037500227903	30647.34171417208
PWY-7234	24444.67754149131	14776.922548669465	22012.35474559786	18194.189501076766	16274.798216353704	19146.360285948555	19171.38246112637	16169.213179276692	4634.490922615541	29440.506152811962	19237.571860236018	25789.677144283272	24683.615759648215	14880.379460525714	23159.131571726874
PWY-7237	1204.0	1039.65	128.7	1413.0	5007.72	50.22	2010.8	2244.31	1878.22	96.6	1690.8	91.3	7218.6	4342.33	6479.0
PWY-7242	2135.458206132352	25235.353477787787	3187.0611103447986	18180.98174037139	11207.918022993246	6519.1880259460895	25931.66798061531	4863.475068121009	10950.312580081476	2042.8351249366667	10883.143563355208	1578.6784205860522	19643.32621768018	6293.484365808553	8403.38254666101
PWY-7254	20369.597743719747	22465.086428575698	10849.182431578387	6694.8341455916325	10312.81269495217	7054.257525819991	8285.968527679463	2800.263351674878	4115.078170063319	11591.960697316194	10139.997014764363	3403.0768636895996	9253.389462072271	9681.26650696123	11113.327627972698
PWY-7255	0.0	0.0	0.0	3.997661727287651	0.0	0.0	0.0	0.0	3.9955594200681457	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	531.9243687557247	2768.620157225265	3052.0659126583696	4757.535777630282	7800.921020478651	5392.486108550872	9246.688648342308	1932.323198541884	6684.55373817994	186.54000163334518	9610.842178849653	211.30027101242845	465.46108920051506	2007.0869104021174	6294.75105420304
PWY-7323	1345.1503381628786	25847.76164396795	2975.1521026868018	20957.44330947637	1484.371871375308	5678.747332013042	5965.812571727615	4257.66454337121	7195.304556828571	889.0378021182414	9597.43537246699	778.3815499917137	23326.75775811494	8764.902426112481	2701.7368494035813
PWY-7328	787.6960637934809	3393.538825024248	3771.9535612011896	5414.955155838961	9075.25053061252	7407.25712056599	5060.77675220822	2565.2804009058805	5853.905121916162	1155.3062343889276	10738.39567178419	319.5673441642645	673.4072430619651	2661.278654732722	9427.833718985894
PWY-7332	376.7026076876981	1076.456827176619	0.0	20.976289972690818	0.0	0.0	0.0	0.0	9.925813050127195	55.85624198265792	532.6229761112263	0.0	125.48209718722724	9.305404471132938	0.0
PWY-7347	0.5999036175074922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.973536234941037	0.0	0.0	0.0	0.0	0.0
PWY-7371	0.0	0.0	0.0	1307.0	0.0	0.0	0.0	0.0	0.0	28.306451612903224	0.0	29.78181818181818	4.0	0.0	0.0
PWY-7374	0.0	0.0	0.0	1307.0000000000002	0.0	0.0	0.0	0.0	0.0	16.340782122905026	0.0	9.985369422092173	4.0	0.0	0.0
PWY-7376	8.662760423624752	0.0	0.0	0.0	3.840004640407611	0.0	0.0	97.69434734813603	11.433405362932914	0.0	0.0	0.0	0.0	0.0	2277.643542923267
PWY-7377	16548.6065943809	17422.75935126003	5927.256699285313	1186.4586906859802	5051.308574300014	734.1245014447827	987.7375182630007	836.4703320523148	2599.367664216406	6018.548504672488	5127.433892396363	1612.9310468973872	5542.836386396647	5876.991576548845	5545.24625284776
PWY-7391	0.0	0.0	34.98521352178856	15.414212093601272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.74234494156219	0.0	0.0
PWY-7392	10888.585988960975	5937.3505453443695	9159.948069882923	9241.027021345786	5352.83396870942	12358.468191623064	12113.63013971812	8384.559898420192	5020.911810468104	2256.7348802696874	13533.766944586545	5164.851340603118	5147.31317567516	5928.149949163644	7182.335556039106
PWY-7400	30126.851364149847	29377.037386869342	23805.283633010677	19301.528823162073	17819.09504517193	18881.203960249026	21234.033928848676	16338.23535635746	10928.627107721828	31721.49670655711	22413.278353949245	26465.43963902431	29022.39696949531	16864.202903901147	24518.946728511684
PWY-7431	3.628237809607636	252.19758959829923	78.95141352723047	5.995248997169102	1.3398621893925688	0.8399309905463672	61.170819099721705	41.71445544965973	44.40809452369408	25.797080221290987	120.85842431824561	3.9462163925638674	0.0	2.6577719021070307	1113.4530942067627
PWY-7446	246.73132250580048	1063.5023543990087	1583.2	1452.526259729619	718.0700162954915	3167.41313266931	4190.2	1067.062548983103	998.8992499249924	9.268965517241378	4201.278455950431	20.8	232.15633853977482	1066.890049400141	799.9441151149921
PWY-7456	786.1661883511906	22409.77886905307	0.0	17186.55711564702	111.54505506263557	51.25783171970826	113.0109183781665	207.20012580277628	241.99449182629402	25.74767640869408	2964.680008939301	483.0671788609664	7917.5467845023695	5787.622384520941	99.74150407718687
PWY-7527	0.0	0.0	0.0	74.61946960368948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	21120.845955816527	35862.61446669064	10794.882795846279	21617.890355189917	12657.84109168397	6873.260123962215	5049.732375825044	4867.545799887796	9077.910034010238	10337.724537917999	14899.717523799005	3797.86025862084	28166.948672782048	13605.716796939603	15066.531199702378
PWY-7560	30409.666895561662	40795.29261297941	23358.022367432164	27184.46228088832	17607.4012061409	17787.426797252247	11189.185923387351	15636.421127904123	12475.963369074965	31463.912409896227	22757.362755425136	25609.903483584265	36444.45242228853	19186.912663142248	24214.42650165417
PWY-7616	0.0	0.0	0.0	0.0	3.583344984307518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.89715186618236
PWY-7663	22937.747134450572	42892.49180960579	9948.670410026476	34088.21006643449	16967.84395802044	8075.094805809943	27491.63624396875	5897.581196875831	15956.544394136736	9199.835654886683	17956.838111856254	3810.1195678562863	29784.322862085533	14180.02295769964	16818.717219567585
PWY-7664	1372.67465132358	6314.585333278369	4912.12320827552	10328.174112499395	14673.897978964624	6448.375642994342	11033.929588547115	4744.378648730634	6229.527618781941	2198.7218905700247	11013.44580251775	849.8849752057897	1099.8878747612307	10067.875163893252	13638.860394821115
PWY-841	30004.092315114365	42209.79150688299	17870.262870490886	26098.56671798115	17321.561076821956	14766.485439736582	13679.546684522866	11209.745327068671	11950.479683442461	18753.789976122767	20872.80848540888	10158.74483916456	34967.339077716206	18424.058931225973	21169.31617572986
PWY-922	2614.0838550355033	107.1605757614495	882.1240000013403	294.75778700228875	573.6688113627855	2185.309212017916	11516.198948675139	1643.7739597455165	188.67814754889542	434.1632419510164	360.03825776598615	1084.356992942852	889.081191960174	367.80160890928386	931.7023849100453
PWY0-1061	20410.420643637146	16403.639681476823	21817.70937954458	18774.161992341335	18312.446651031667	21075.5271402678	25641.14925986615	16984.66240610815	10167.357615430004	28721.14808947426	23609.844732173682	25852.39088488599	23491.865487637486	14437.0983855706	24974.394904918372
PWY0-1241	15583.039395252888	13185.534990947035	6557.414029017942	3523.617799506514	9230.76375038546	4240.823716337341	4647.503495097673	1712.7149739128683	3458.2034165180444	5923.145551939967	9623.71626256821	1456.2353147618458	5347.218135893584	6341.169022246099	8952.502790637443
PWY0-1261	3053.9315349775106	24325.313614773124	9429.633929435156	16746.402547659785	16934.25669406951	12756.938272704796	22496.599899901837	6198.45654254765	7866.7350687414555	4044.113325835804	19052.177077505676	1271.158488028548	3076.5725341238976	8721.714093058139	15557.126065575705
PWY0-1277	328.2750427557715	1729.5714888378827	2125.878842072353	1909.446005621253	959.153500479518	4127.84114880558	5454.930967069176	1369.5873715274975	1258.8696138617831	14.201438412645	5372.7940545113715	31.99481948322015	298.5890581127455	1378.1911625658215	1569.3724706842295
PWY0-1296	6762.632379263245	21621.47282448754	4066.019082382166	6937.992993977968	7975.219572908791	6613.761486809261	28239.274163038353	3917.7693268470043	7576.9304858332325	4107.697896223836	9344.8693853931	2546.8612357602938	10881.97118074035	6063.072264892402	6798.6795922936935
PWY0-1297	8279.924668087622	17164.476596213884	5072.305998565783	7735.518206277626	9380.930992592343	7631.50572998925	27523.71044000342	4573.520536328444	5946.153883002529	5249.480024717136	10884.91420650818	3076.050532818527	11909.668914083211	7229.689183938136	8281.141567827122
PWY0-1298	18197.74653186122	22638.401487571708	8835.36070718746	8136.529755488396	11856.251295807859	7748.115574676422	25310.152842378826	4492.1120901440045	6234.994094006956	8430.546199083868	12237.952455347438	3348.643125590378	12446.686748182776	9139.314077208946	11045.523258766192
PWY0-1319	33444.87151936449	39821.36913318287	24450.100980990006	25216.11488950471	20010.971599543915	19970.011398039285	27638.509881497102	16942.540937421632	15052.013592746154	31877.27194063116	25291.57775974847	26425.33761602909	36301.29293680608	19146.179603250766	25668.79715348361
PWY0-1338	256.44613072877536	1237.6005695571691	1655.2	2602.792580669886	5399.4869625468855	3173.198186854697	4199.0	1022.6	1913.9708720575682	60.8516129032258	4658.640517108651	93.94280685016176	234.39999999999998	1055.9993946273173	4243.449639682475
PWY0-1415	944.8609874715992	3775.1843263023266	3959.629134516645	3602.11976757923	7714.256082727472	4422.705543361559	6754.5203051397275	1627.596110739284	2697.3026529111976	1213.9939299601872	6613.326079616686	371.88109261528353	747.9842512576283	2708.7256933938834	6581.133124604603
PWY0-1479	2890.8817643024536	7370.153853378995	10613.828652910892	11237.857150886024	13381.24240935036	13593.897085089688	7119.756075995547	7050.897593375928	3948.440539864747	4880.326853949336	14718.55212368048	1444.6204359618482	2519.718584733501	6930.431738092287	16374.21505610217
PWY0-1533	706.4724765268724	2131.185802241138	2521.723076923077	4326.651405109564	7084.44224459409	3948.3076923076924	5966.146718146719	1543.689430799196	2730.5141408302206	143.91179767382818	6603.685580306549	128.74999737319428	436.86921963719794	1738.503649608949	4589.742974038717
PWY0-1586	22765.600670155884	24001.150442225568	23626.571895865392	14933.460672856543	19879.44168398482	24103.348577341814	31500.390169076923	18479.375691832287	9127.842245111906	30512.5138425434	22752.853808008862	27021.238039881442	22594.919166714877	13880.349270617558	27193.96198276368
PWY0-162	30087.10166295823	42296.86438044309	17033.790455448856	25616.51468060772	17162.395408030872	13933.927858007739	12782.67773256271	10428.833215443945	12889.54807405861	17317.547530460182	20662.641743688142	8961.26761367968	33801.1226877654	18034.563820772517	20623.80623917097
PWY0-166	28343.12701056826	32590.21025602057	16725.550487437034	19132.31361903549	16001.858973874409	13762.84156906408	12646.343910893318	10294.37700805558	8926.624953997329	17528.770740868433	18840.906423919077	9381.419025661628	27108.788817751243	16156.709768069692	19772.69992974507
PWY0-321	391.29122430504987	1662.6753750218445	2068.2858623011202	2973.919147014724	2369.042638619101	3925.8670310199095	5168.954932279771	1468.5782134413505	1931.3401561895737	23.607213237939778	5953.348826113269	52.874804081179285	350.37400860652053	1474.9045331844488	3371.6434842559993
PWY0-41	559.6976558720139	1594.3339132568415	2059.205407593697	2075.075346570299	1684.7490125044503	3599.885786316336	8634.846847516532	1226.5415296514477	1543.8153913252945	156.5052547798941	5394.89955735841	165.3054289635052	301.4044496324434	1208.5011926982925	1356.5950936539812
PWY0-42	235.58265651809882	1173.17500832507	1597.0944904924427	1594.5860295983089	859.4034974364936	3269.463553015289	4192.554695164347	1020.7251957463884	1105.9124306558379	28.47991976948553	4287.528725801138	41.39080706102186	220.1053361053361	1052.0114044442485	1680.8557611028464
PWY0-781	13023.51603201543	21274.99692759913	14435.294597625076	15732.51801727519	15732.220286328538	13438.621023809063	17388.318906064564	9446.774512712602	6272.199890926593	10556.125219048998	18774.126496563636	6311.1241414263195	22601.382857198754	14058.791377150172	18860.829176645035
PWY0-845	859.2462697343914	4208.8135715236685	3272.209908445983	11041.44581041225	8960.19482443002	6303.203810507643	7622.608860742282	3847.3799660306627	7603.586740168684	429.2236387424114	10848.977282726122	498.44578456487733	9501.098727175835	6846.601786646009	8783.419149152653
PWY0-862	19890.988793506913	23830.15067744039	8683.734058362319	9214.325894493748	14102.452794010056	6467.011602084436	10138.05079901553	4519.8100623188275	5904.781822646574	7798.559904286564	12470.507868203009	3052.3673629026102	5248.928424548795	9830.941024745614	13535.44004506598
PWY1G-0	8.74889362947335	0.0	2.499923055615401	5.2496604359355805	13.74502516199059	8.748755258398194	0.0	5.2120943479081205	3.7492111131368953	2.087464870242726	0.0	106.15422751036597	16.664746842368984	37.477395113325834	185.3652563120175
PWY490-3	19801.281894376578	19589.308586290605	7439.156240672291	426.43288381104924	6093.426907231402	1014.0436509062419	1187.2626268691863	908.1819388077548	1624.2853560870567	7586.024768973094	4681.241696790568	1935.486435877772	7705.951102373974	6873.425178157556	5778.305473493767
PWY4FS-7	32155.86664553481	25386.695677952328	22417.70441220464	18705.556315953512	19871.1868851828	20544.90265901522	24373.75341625214	12407.646900323183	11500.806927039948	23666.116357235704	24967.210380481858	11841.408935054262	24701.088115975115	17278.600953998124	26751.160920846483
PWY4FS-8	32155.86664553481	25386.69567795233	22417.704412204635	18705.556315953512	19871.1868851828	20544.90265901522	24373.75341625214	12407.646900323183	11500.806927039945	23666.116357235704	24967.210380481858	11841.408935054262	24701.088115975115	17278.600953998124	26751.160920846483
PWYG-321	1084.4152392450533	5210.941794596734	4346.307271410841	10654.263675381602	15136.569723349021	6516.878306741275	10817.347324518663	4893.730597837107	6285.592137787918	1826.936456338335	10677.598635137841	706.9560725533402	897.6188960277277	10041.217978585595	14022.874456611868
PYRIDNUCSAL-PWY	24088.001613532993	30677.24236683242	20051.485340718726	23883.9280877668	15031.495178972571	16599.01293871751	9769.215292195588	15560.184499583413	8621.060036451629	28434.305711774345	18652.0189773687	25297.844401854592	35335.62479607706	16984.72486390041	21317.8660907809
PYRIDNUCSYN-PWY	1362.498112391759	23152.940959396707	3196.2630250551083	19309.509181614692	7797.796508494983	5826.018480732329	10359.563827945454	3440.9588074428225	8737.521709168588	991.2081471312667	11083.040458097454	778.7685609920214	21495.05424104661	7351.278353261393	6943.8195098435635
PYRIDOXSYN-PWY	575.3716694820855	3366.590559081878	2102.47780808067	9305.22363859873	6378.084167021616	4193.154297474524	4990.685340272063	2572.400778110884	7392.764737403948	211.7728382884549	7984.08259805369	329.6819002749044	7545.41741157088	5080.834485388188	5871.60469692308
REDCITCYC	1085.023229950963	3942.6491335136097	4840.3115688591115	7747.859110258703	10559.534560585833	2282.4025405293437	7210.106775384703	3079.790425130465	4695.524836280584	269.5806983049681	10744.153631656576	956.9648039807743	6585.613687085397	3398.3925745696574	10641.334132923903
RHAMCAT-PWY	1396.003684826834	21052.65369357	2051.488459743476	16036.25347877475	1466.245120729581	3950.5198434449994	20843.93002280189	2844.496599379662	2562.8131704194425	836.8088194671631	7396.766711079971	399.1143205629406	18818.345279013876	6264.801133855948	1254.3353630512001
RIBOSYN2-PWY	20193.497244821836	33851.184686307315	9748.312658315648	20396.793094370896	12033.36087313155	6113.140886110798	6978.723821316962	4271.202535772501	9311.96047112713	9146.017548549622	14316.260279904403	3114.2385581501203	25779.662207391797	12446.727813898338	12991.957621537333
RUMP-PWY	755.9147593206749	1349.6397661324804	125.55298643425725	464.85619188175906	970.7364847239128	1406.284764706945	8380.419308449169	0.0	360.84857320438095	2074.500496147784	3584.878143285276	205.90090680542372	469.6200260610114	361.33145845972535	0.0
SALVADEHYPOX-PWY	1759.3835590900649	8803.924107026252	5000.453598822815	10170.331751145153	4793.486793233008	9629.443481413167	24294.220585878862	4863.017788751956	6529.975061476345	3702.9505728046493	13672.158241048008	388.90853349729883	5827.957930219983	5272.464329264784	8488.835377400264
SER-GLYSYN-PWY	18621.773172826986	31982.79137867649	19495.31972959891	25145.171593052186	14231.258310397428	17133.831336132946	23847.870487759625	16018.83816071366	10109.772648974169	27873.743362580528	19047.835992482196	25132.35911569855	40689.252148022555	14715.921877925955	21299.388080267174
SO4ASSIM-PWY	684.790798287645	9758.682226966816	2261.792184732107	8277.272716966543	7296.6182031274975	4317.296340504419	7411.970420672663	2446.008518526201	5232.08380483135	296.6319895109424	9553.596680289962	411.0459467071824	917.5616618812921	3302.700872612514	6641.474184865517
